subject,group,trial,error
EO-_005,EO-,80,1.9314583309
EO-_005,EO-,81,1.058333332
EO-_005,EO-,82,2.2489583305000003
EO-_005,EO-,83,0.5820833326
EO-_005,EO-,84,0.5556249993
EO-_005,EO-,85,-0.5820833326
EO-_005,EO-,86,1.7727083311
EO-_005,EO-,87,3.3072916625
EO-_005,EO-,88,3.3866666624
EO-_005,EO-,89,0.5820833326
EO-_005,EO-,90,0.1322916665
EO-_005,EO-,91,1.3493749983
EO-_005,EO-,92,3.5983333288000003
EO-_005,EO-,93,2.9368749963000003
EO-_005,EO-,94,0.7408333324
EO-_005,EO-,95,1.1641666652
EO-_005,EO-,96,0.1322916665
EO-_005,EO-,97,-4.6037499942
EO-_005,EO-,98,3.3072916625
EO-_005,EO-,99,-0.0529166666
EO-_005,EO-,100,1.7991666644000002
EO-_006,EO-,1,13.2820833166
EO-_006,EO-,2,8.1491666564
EO-_006,EO-,3,-1.852083331
EO-_006,EO-,4,0.8466666656
EO-_006,EO-,5,0.264583333
EO-_006,EO-,6,-0.5820833326
EO-_006,EO-,7,0.2381249997
EO-_006,EO-,8,-0.3174999996
EO-_006,EO-,9,0.1058333332
EO-_006,EO-,10,-0.1852083331
EO-_006,EO-,11,0.5820833326
EO-_006,EO-,12,4.0216666616
EO-_006,EO-,13,-4.9212499938
EO-_006,EO-,14,1.0054166654
EO-_006,EO-,15,-1.058333332
EO-_006,EO-,16,1.0847916653
EO-_006,EO-,17,-3.1220833294
EO-_006,EO-,18,-1.4022916649
EO-_006,EO-,19,-0.0793749999
EO-_006,EO-,20,1.9049999976
EO-_006,EO-,21,2.6193749967
EO-_006,EO-,22,1.3493749983
EO-_006,EO-,23,2.1695833306
EO-_006,EO-,24,2.4870833302
EO-_006,EO-,25,-0.7143749991
EO-_006,EO-,26,-0.5291666660000001
EO-_006,EO-,27,-1.2435416651
EO-_006,EO-,28,-0.3174999996
EO-_006,EO-,29,-0.0264583333
EO-_006,EO-,30,-0.2116666664
EO-_006,EO-,31,1.7727083311
EO-_006,EO-,32,-1.5345833314
EO-_006,EO-,33,3.3337499958000003
EO-_006,EO-,34,-0.8995833322000001
EO-_006,EO-,35,3.8099999952
EO-_006,EO-,36,-3.8099999952
EO-_006,EO-,37,-2.6458333300000003
EO-_006,EO-,38,0.5027083327
EO-_006,EO-,39,-2.1431249973
EO-_006,EO-,40,2.4606249969
EO-_006,EO-,41,-0.1587499998
EO-_006,EO-,42,5.4239583265
EO-_006,EO-,43,-2.3812499970000003
EO-_006,EO-,44,2.1960416639
EO-_006,EO-,45,0.5820833326
EO-_006,EO-,46,1.7197916645
EO-_006,EO-,47,-0.3174999996
EO-_006,EO-,48,3.4660416623000003
EO-_006,EO-,49,2.910416663
EO-_006,EO-,50,1.2170833318
EO-_006,EO-,51,3.8099999952
EO-_006,EO-,52,1.5610416647
EO-_006,EO-,53,3.7570833286
EO-_006,EO-,54,1.8785416643
EO-_006,EO-,55,-0.7408333324
EO-_006,EO-,56,0.9789583321
EO-_006,EO-,57,5.9531249925
EO-_006,EO-,58,-1.9049999976
EO-_006,EO-,59,-1.9049999976
EO-_006,EO-,60,6.8262499914
EO-_006,EO-,61,-1.1112499986
EO-_006,EO-,62,4.6037499942
EO-_006,EO-,63,-1.2170833318
EO-_006,EO-,64,5.7149999928
EO-_006,EO-,65,1.0054166654
EO-_006,EO-,66,5.7679166594
EO-_006,EO-,67,1.5610416647
EO-_006,EO-,68,-3.968749995
EO-_006,EO-,69,-2.1695833306
EO-_006,EO-,70,4.6566666608
EO-_006,EO-,71,5.9266666592
EO-_006,EO-,72,-2.4606249969
EO-_006,EO-,73,1.3758333316
EO-_006,EO-,74,1.2170833318
EO-_006,EO-,75,-0.1587499998
EO-_006,EO-,76,3.4131249957
EO-_006,EO-,77,-4.8418749939
EO-_006,EO-,78,2.9633333296
EO-_006,EO-,79,1.9843749975
EO-_006,EO-,80,-4.4449999944
EO-_006,EO-,81,-0.5556249993
EO-_006,EO-,82,4.9741666604
EO-_006,EO-,83,-0.8202083323
EO-_006,EO-,84,1.2964583317
EO-_006,EO-,85,-0.2381249997
EO-_006,EO-,86,-2.2754166638
EO-_006,EO-,87,-0.264583333
EO-_006,EO-,88,-1.6139583313
EO-_006,EO-,89,1.8785416643
EO-_006,EO-,90,-3.9158333284
EO-_006,EO-,91,0.2910416663
EO-_006,EO-,92,2.5399999968
EO-_006,EO-,93,3.0427083295
EO-_006,EO-,94,-0.5027083327
EO-_006,EO-,95,3.6247916621
EO-_006,EO-,96,3.1485416627
EO-_006,EO-,97,-3.0956249961
EO-_006,EO-,98,1.2964583317
EO-_006,EO-,99,1.5610416647
EO-_006,EO-,100,1.5081249981
EO-_007,EO-,1,8.8899999888
EO-_007,EO-,2,7.0379166578
EO-_007,EO-,3,4.9477083271
EO-_007,EO-,4,-0.2910416663
EO-_007,EO-,5,-1.0847916653
EO-_007,EO-,6,0.0793749999
EO-_007,EO-,7,-1.0847916653
EO-_007,EO-,8,0.6349999992
EO-_007,EO-,9,-2.0902083307
EO-_007,EO-,10,-1.5345833314
EO-_007,EO-,11,0.9524999988
EO-_007,EO-,12,1.3493749983
EO-_007,EO-,13,1.1906249985
EO-_007,EO-,14,-4.1274999948
EO-_007,EO-,15,-0.793749999
EO-_007,EO-,16,-0.8466666656
EO-_007,EO-,17,-1.1112499986
EO-_007,EO-,18,-0.3704166662
EO-_007,EO-,19,2.3812499970000003
EO-_007,EO-,20,-4.9741666604
EO-_007,EO-,21,0.2381249997
EO-_007,EO-,22,-1.3229166650000002
EO-_007,EO-,23,-2.3283333304
EO-_007,EO-,24,4.0216666616
EO-_007,EO-,25,-2.8310416631
EO-_007,EO-,26,-1.9314583309
EO-_007,EO-,27,-2.0108333308
EO-_007,EO-,28,-1.6933333312
EO-_007,EO-,29,2.6987499966
EO-_007,EO-,30,-0.4233333328
EO-_007,EO-,31,-2.1960416639
EO-_007,EO-,32,2.910416663
EO-_007,EO-,33,-0.1587499998
EO-_007,EO-,34,0.5556249993
EO-_007,EO-,35,3.2543749959
EO-_007,EO-,36,2.6193749967
EO-_007,EO-,37,-0.8202083323
EO-_007,EO-,38,0.3174999996
EO-_007,EO-,39,1.3493749983
EO-_007,EO-,40,-0.264583333
EO-_007,EO-,41,1.5081249981
EO-_007,EO-,42,-4.5508333276
EO-_007,EO-,43,1.1112499986
EO-_007,EO-,44,1.0318749987
EO-_007,EO-,45,1.852083331
EO-_007,EO-,46,1.2435416651
EO-_007,EO-,47,1.5081249981
EO-_007,EO-,48,2.8839583297
EO-_007,EO-,49,-1.7991666644000002
EO-_007,EO-,50,3.4660416623000003
EO-_007,EO-,51,-0.264583333
EO-_007,EO-,52,0.2910416663
EO-_007,EO-,53,2.1166666640000003
EO-_007,EO-,54,0.9260416655
EO-_007,EO-,55,-1.6404166646
EO-_007,EO-,56,3.5189583289
EO-_007,EO-,57,3.7570833286
EO-_007,EO-,58,0.0793749999
EO-_007,EO-,59,1.8785416643
EO-_007,EO-,60,0.2910416663
EO-_007,EO-,61,3.3866666624
EO-_007,EO-,62,0.6349999992
EO-_007,EO-,63,-3.7306249953
EO-_007,EO-,64,1.3493749983
EO-_007,EO-,65,0.5556249993
EO-_007,EO-,66,-0.4762499994
EO-_007,EO-,67,1.3758333316
EO-_007,EO-,68,-0.1587499998
EO-_007,EO-,69,2.1695833306
EO-_007,EO-,70,1.4552083315
EO-_007,EO-,71,1.4552083315
EO-_007,EO-,72,2.1166666640000003
EO-_007,EO-,73,-2.3283333304
EO-_007,EO-,74,2.2224999972
EO-_007,EO-,75,3.3072916625
EO-_007,EO-,76,1.058333332
EO-_007,EO-,77,0.5027083327
EO-_007,EO-,78,-1.587499998
EO-_007,EO-,79,1.0847916653
EO-_007,EO-,80,0.3174999996
EO-_007,EO-,81,0.0793749999
EO-_007,EO-,82,-0.1852083331
EO-_007,EO-,83,-2.5929166634
EO-_007,EO-,84,2.3283333304
EO-_007,EO-,85,1.3493749983
EO-_007,EO-,86,-2.6458333300000003
EO-_007,EO-,87,-2.5135416635000003
EO-_007,EO-,88,2.3547916637
EO-_007,EO-,89,1.0847916653
EO-_007,EO-,90,1.3493749983
EO-_007,EO-,91,0.3174999996
EO-_007,EO-,92,-1.5345833314
EO-_007,EO-,93,-0.1322916665
EO-_007,EO-,94,-0.1322916665
EO-_007,EO-,95,0.3174999996
EO-_007,EO-,96,3.5718749955
EO-_007,EO-,97,1.6668749979000002
EO-_007,EO-,98,0.4233333328
EO-_007,EO-,99,-0.9524999988
EO-_007,EO-,100,2.8045833298
EO-_008,EO-,1,9.1281249885
EO-_008,EO-,2,8.704791655700001
EO-_008,EO-,3,7.8052083235
EO-_008,EO-,4,14.0493749823
EO-_008,EO-,5,2.6193749967
EO-_008,EO-,6,8.4402083227
EO-_008,EO-,7,3.8099999952
EO-_008,EO-,8,5.2122916601
EO-_008,EO-,9,3.7835416619
EO-_008,EO-,10,4.8418749939
EO-_008,EO-,11,6.2441666588
EO-_008,EO-,12,3.0956249961
EO-_008,EO-,13,1.0054166654
EO-_008,EO-,14,1.9579166642
EO-_008,EO-,15,3.9158333284
EO-_008,EO-,16,4.5772916609
EO-_008,EO-,17,4.2333333280000005
EO-_008,EO-,18,3.5189583289
EO-_008,EO-,19,0.4233333328
EO-_008,EO-,20,2.4077083303
EO-_008,EO-,21,2.0372916641
EO-_008,EO-,22,2.4341666636
EO-_008,EO-,23,1.5345833314
EO-_008,EO-,24,2.6193749967
EO-_008,EO-,25,2.2224999972
EO-_008,EO-,26,3.3072916625
EO-_008,EO-,27,0.5820833326
EO-_008,EO-,28,-0.3704166662
EO-_008,EO-,29,0.8202083323
EO-_008,EO-,30,0.2910416663
EO-_008,EO-,31,0.0264583333
EO-_008,EO-,32,2.6987499966
EO-_008,EO-,33,4.0481249949
EO-_008,EO-,34,-0.4497916661
EO-_008,EO-,35,1.2435416651
EO-_008,EO-,36,1.058333332
EO-_008,EO-,37,2.0637499974
EO-_008,EO-,38,3.0162499962
EO-_008,EO-,39,3.5983333288000003
EO-_008,EO-,40,1.2699999984
EO-_008,EO-,41,0.3968749995
EO-_008,EO-,42,3.7570833286
EO-_008,EO-,43,1.587499998
EO-_008,EO-,44,0.6879166658
EO-_008,EO-,45,1.8785416643
EO-_008,EO-,46,0.793749999
EO-_008,EO-,47,0.0793749999
EO-_008,EO-,48,3.0427083295
EO-_008,EO-,49,2.2754166638
EO-_008,EO-,50,2.6722916633
EO-_008,EO-,51,2.8839583297
EO-_008,EO-,52,-1.2699999984
EO-_008,EO-,53,4.2333333280000005
EO-_008,EO-,54,2.3812499970000003
EO-_008,EO-,55,1.5081249981
EO-_008,EO-,56,1.852083331
EO-_008,EO-,57,1.5610416647
EO-_008,EO-,58,1.8256249977
EO-_008,EO-,59,2.3018749971
EO-_008,EO-,60,1.3758333316
EO-_008,EO-,61,3.5718749955
EO-_008,EO-,62,1.8256249977
EO-_008,EO-,63,-0.9260416655
EO-_008,EO-,64,1.8785416643
EO-_008,EO-,65,1.9314583309
EO-_008,EO-,66,3.9158333284
EO-_008,EO-,67,-0.7672916657000001
EO-_008,EO-,68,3.2543749959
EO-_008,EO-,69,2.0372916641
EO-_008,EO-,70,2.4870833302
EO-_008,EO-,71,0.0793749999
EO-_008,EO-,72,2.4077083303
EO-_008,EO-,73,2.2224999972
EO-_008,EO-,74,1.587499998
EO-_008,EO-,75,0.7408333324
EO-_008,EO-,76,1.852083331
EO-_008,EO-,77,1.1112499986
EO-_008,EO-,78,0.3439583329
EO-_008,EO-,79,-0.2116666664
EO-_008,EO-,80,1.2964583317
EO-_008,EO-,81,0.0529166666
EO-_008,EO-,82,0.1852083331
EO-_008,EO-,83,1.1906249985
EO-_008,EO-,84,2.2224999972
EO-_008,EO-,85,-0.4497916661
EO-_008,EO-,86,3.7835416619
EO-_008,EO-,87,0.264583333
EO-_008,EO-,88,2.8574999964
EO-_008,EO-,89,-0.2116666664
EO-_008,EO-,90,-0.8995833322000001
EO-_008,EO-,91,0.8731249989000001
EO-_008,EO-,92,0.4233333328
EO-_008,EO-,93,-1.4816666648
EO-_008,EO-,94,-0.9524999988
EO-_008,EO-,95,1.6404166646
EO-_008,EO-,96,0.2910416663
EO-_008,EO-,97,1.0318749987
EO-_008,EO-,98,1.6933333312
EO-_008,EO-,99,1.2170833318
EO-_008,EO-,100,-0.6879166658
EO-_009,EO-,1,14.3404166486
EO-_009,EO-,2,-0.9260416655
EO-_009,EO-,3,5.0535416603000005
EO-_009,EO-,4,0.264583333
EO-_009,EO-,5,-0.6085416659
EO-_009,EO-,6,1.0318749987
EO-_009,EO-,7,1.852083331
EO-_009,EO-,8,1.1906249985
EO-_009,EO-,9,4.2597916613
EO-_009,EO-,10,2.0637499974
EO-_009,EO-,11,3.9158333284
EO-_009,EO-,12,0.9524999988
EO-_009,EO-,13,2.1431249973
EO-_009,EO-,14,-0.1322916665
EO-_009,EO-,15,-2.0902083307
EO-_009,EO-,16,4.4449999944
EO-_009,EO-,17,1.4816666648
EO-_009,EO-,18,1.3493749983
EO-_009,EO-,19,5.2122916601
EO-_009,EO-,20,3.0691666628000003
EO-_009,EO-,21,0.8995833322000001
EO-_009,EO-,22,1.2170833318
EO-_009,EO-,23,3.0956249961
EO-_009,EO-,24,0.3439583329
EO-_009,EO-,25,-1.4816666648
EO-_009,EO-,26,1.6668749979000002
EO-_009,EO-,27,2.7516666632
EO-_009,EO-,28,2.9368749963000003
EO-_009,EO-,29,2.6987499966
EO-_009,EO-,30,2.4341666636
EO-_009,EO-,31,2.9897916629
EO-_009,EO-,32,0.9789583321
EO-_009,EO-,33,-2.910416663
EO-_009,EO-,34,5.7679166594
EO-_009,EO-,35,3.7306249953
EO-_009,EO-,36,-1.5345833314
EO-_009,EO-,37,1.1377083319
EO-_009,EO-,38,2.8574999964
EO-_009,EO-,39,4.0216666616
EO-_009,EO-,40,2.0902083307
EO-_009,EO-,41,-0.0264583333
EO-_009,EO-,42,1.9579166642
EO-_009,EO-,43,2.2489583305000003
EO-_009,EO-,44,2.4606249969
EO-_009,EO-,45,2.3812499970000003
EO-_009,EO-,46,2.9368749963000003
EO-_009,EO-,47,0.6614583325000001
EO-_009,EO-,48,3.439583329
EO-_009,EO-,49,0.793749999
EO-_009,EO-,50,0.6349999992
EO-_009,EO-,51,0.0529166666
EO-_009,EO-,52,2.9368749963000003
EO-_009,EO-,53,3.3602083291
EO-_009,EO-,54,1.4552083315
EO-_009,EO-,55,-0.2381249997
EO-_009,EO-,56,1.6139583313
EO-_009,EO-,57,1.9049999976
EO-_009,EO-,58,2.5929166634
EO-_009,EO-,59,0.8202083323
EO-_009,EO-,60,0.7672916657000001
EO-_009,EO-,61,0.3704166662
EO-_009,EO-,62,0.2116666664
EO-_009,EO-,63,2.910416663
EO-_009,EO-,64,-0.2381249997
EO-_009,EO-,65,2.6722916633
EO-_009,EO-,66,3.3866666624
EO-_009,EO-,67,-0.5820833326
EO-_009,EO-,68,0.8202083323
EO-_009,EO-,69,1.4552083315
EO-_009,EO-,70,0.9789583321
EO-_009,EO-,71,1.9843749975
EO-_009,EO-,72,3.704166662
EO-_009,EO-,73,-0.1587499998
EO-_009,EO-,74,1.5610416647
EO-_009,EO-,75,0.8995833322000001
EO-_009,EO-,76,0.3174999996
EO-_009,EO-,77,-0.2116666664
EO-_009,EO-,78,1.0054166654
EO-_009,EO-,79,1.587499998
EO-_009,EO-,80,0.9789583321
EO-_009,EO-,81,0.4233333328
EO-_009,EO-,82,1.058333332
EO-_009,EO-,83,1.1906249985
EO-_009,EO-,84,0.6349999992
EO-_009,EO-,85,0.2910416663
EO-_009,EO-,86,1.0318749987
EO-_009,EO-,87,2.4606249969
EO-_009,EO-,88,0.7408333324
EO-_009,EO-,89,-1.9049999976
EO-_009,EO-,90,1.1906249985
EO-_009,EO-,91,1.6139583313
EO-_009,EO-,92,1.587499998
EO-_009,EO-,93,0.5027083327
EO-_009,EO-,94,-0.8466666656
EO-_009,EO-,95,1.4287499982
EO-_009,EO-,96,1.6668749979000002
EO-_009,EO-,97,-0.2116666664
EO-_009,EO-,98,4.1010416615
EO-_009,EO-,99,1.2435416651
EO-_009,EO-,100,0.0793749999
EO-_010,EO-,1,10.8214583197
EO-_010,EO-,2,10.6362499866
EO-_010,EO-,3,6.5881249917
EO-_010,EO-,4,3.174999996
EO-_010,EO-,5,12.6735416507
EO-_010,EO-,6,2.5135416635000003
EO-_010,EO-,7,6.402916658600001
EO-_010,EO-,8,5.6356249929
EO-_010,EO-,9,7.8052083235
EO-_010,EO-,10,0.4233333328
EO-_010,EO-,11,5.4239583265
EO-_010,EO-,12,4.0216666616
EO-_010,EO-,13,2.9897916629
EO-_010,EO-,14,7.1702083243
EO-_010,EO-,15,3.0162499962
EO-_010,EO-,16,-0.1852083331
EO-_010,EO-,17,2.5664583301
EO-_010,EO-,18,-1.6139583313
EO-_010,EO-,19,2.0372916641
EO-_010,EO-,20,2.7516666632
EO-_010,EO-,21,9.4191666548
EO-_010,EO-,22,1.7462499978
EO-_010,EO-,23,2.9897916629
EO-_010,EO-,24,-2.0637499974
EO-_010,EO-,25,2.8310416631
EO-_010,EO-,26,2.5135416635000003
EO-_010,EO-,27,0.3174999996
EO-_010,EO-,28,-0.5556249993
EO-_010,EO-,29,1.6404166646
EO-_010,EO-,30,3.7570833286
EO-_010,EO-,31,0.5556249993
EO-_010,EO-,32,-1.3229166650000002
EO-_010,EO-,33,1.8785416643
EO-_010,EO-,34,2.8045833298
EO-_010,EO-,35,-0.6879166658
EO-_010,EO-,36,-1.3229166650000002
EO-_010,EO-,37,0.1587499998
EO-_010,EO-,38,1.0054166654
EO-_010,EO-,39,0.0529166666
EO-_010,EO-,40,1.3493749983
EO-_010,EO-,41,-0.5027083327
EO-_010,EO-,42,2.1431249973
EO-_010,EO-,43,3.3602083291
EO-_010,EO-,44,0.3968749995
EO-_010,EO-,45,4.1274999948
EO-_010,EO-,46,1.5345833314
EO-_010,EO-,47,2.4341666636
EO-_010,EO-,48,-0.0529166666
EO-_010,EO-,49,1.0318749987
EO-_010,EO-,50,0.7672916657000001
EO-_010,EO-,51,2.6458333300000003
EO-_010,EO-,52,1.587499998
EO-_010,EO-,53,-1.587499998
EO-_010,EO-,54,2.8839583297
EO-_010,EO-,55,-0.8731249989000001
EO-_010,EO-,56,1.2435416651
EO-_010,EO-,57,1.1641666652
EO-_010,EO-,58,2.7781249965000003
EO-_010,EO-,59,-0.6614583325000001
EO-_010,EO-,60,1.7462499978
EO-_010,EO-,61,-0.9524999988
EO-_010,EO-,62,1.1906249985
EO-_010,EO-,63,-0.6085416659
EO-_010,EO-,64,3.9422916617
EO-_010,EO-,65,2.0637499974
EO-_010,EO-,66,1.4022916649
EO-_010,EO-,67,4.0745833282
EO-_010,EO-,68,-0.6879166658
EO-_010,EO-,69,0.1058333332
EO-_010,EO-,70,2.4870833302
EO-_010,EO-,71,2.0372916641
EO-_010,EO-,72,1.4552083315
EO-_010,EO-,73,3.0691666628000003
EO-_010,EO-,74,1.3493749983
EO-_010,EO-,75,2.4870833302
EO-_010,EO-,76,2.2224999972
EO-_010,EO-,77,0.8202083323
EO-_010,EO-,78,-1.0847916653
EO-_010,EO-,79,1.3229166650000002
EO-_010,EO-,80,0.6349999992
EO-_010,EO-,81,0.6085416659
EO-_010,EO-,82,1.2699999984
EO-_010,EO-,83,4.3127083279
EO-_010,EO-,84,3.7835416619
EO-_010,EO-,85,0.264583333
EO-_010,EO-,86,-2.4341666636
EO-_010,EO-,87,1.0054166654
EO-_010,EO-,88,-0.2910416663
EO-_010,EO-,89,0.7143749991
EO-_010,EO-,90,-3.7306249953
EO-_010,EO-,91,-1.058333332
EO-_010,EO-,92,-2.7781249965000003
EO-_010,EO-,93,3.2543749959
EO-_010,EO-,94,0.0264583333
EO-_010,EO-,95,2.5929166634
EO-_010,EO-,96,3.4131249957
EO-_010,EO-,97,-1.7197916645
EO-_010,EO-,98,-0.264583333
EO-_010,EO-,99,-0.3968749995
EO-_010,EO-,100,1.3229166650000002
EO-_013,EO-,1,9.1281249885
EO-_013,EO-,2,5.291666660000001
EO-_013,EO-,3,3.5189583289
EO-_013,EO-,4,2.3812499970000003
EO-_013,EO-,5,-0.3174999996
EO-_013,EO-,6,-4.1274999948
EO-_013,EO-,7,5.0006249937
EO-_013,EO-,8,0.2381249997
EO-_013,EO-,9,-4.3127083279
EO-_013,EO-,10,-0.6879166658
EO-_013,EO-,11,6.4558333252
EO-_013,EO-,12,-7.3289583241
EO-_013,EO-,13,1.6139583313
EO-_013,EO-,14,-0.6349999992
EO-_013,EO-,15,-0.1587499998
EO-_013,EO-,16,-0.8466666656
EO-_013,EO-,17,-0.3439583329
EO-_013,EO-,18,3.968749995
EO-_013,EO-,19,-0.5291666660000001
EO-_013,EO-,20,1.8256249977
EO-_013,EO-,21,-2.8574999964
EO-_013,EO-,22,2.5929166634
EO-_013,EO-,23,1.9843749975
EO-_013,EO-,24,-0.4762499994
EO-_013,EO-,25,0.2910416663
EO-_013,EO-,26,1.5081249981
EO-_013,EO-,27,-0.1058333332
EO-_013,EO-,28,0.6614583325000001
EO-_013,EO-,29,-0.6614583325000001
EO-_013,EO-,30,2.1960416639
EO-_013,EO-,31,-3.3337499958000003
EO-_013,EO-,32,-0.3174999996
EO-_013,EO-,33,-1.2699999984
EO-_013,EO-,34,2.7516666632
EO-_013,EO-,35,-3.2543749959
EO-_013,EO-,36,-0.8995833322000001
EO-_013,EO-,37,0.6085416659
EO-_013,EO-,38,-0.4762499994
EO-_013,EO-,39,1.9843749975
EO-_013,EO-,40,-0.3439583329
EO-_013,EO-,41,-4.206874994700001
EO-_013,EO-,42,3.2808333292
EO-_013,EO-,43,-6.2970833254
EO-_013,EO-,44,-0.1852083331
EO-_013,EO-,45,-4.1804166614
EO-_013,EO-,46,-0.6085416659
EO-_013,EO-,47,1.7462499978
EO-_013,EO-,48,0.793749999
EO-_013,EO-,49,0.9260416655
EO-_013,EO-,50,3.5454166622
EO-_013,EO-,51,-1.7727083311
EO-_013,EO-,52,-0.7408333324
EO-_013,EO-,53,1.9579166642
EO-_013,EO-,54,0.3439583329
EO-_013,EO-,55,-5.0006249937
EO-_013,EO-,56,1.0318749987
EO-_013,EO-,57,1.1906249985
EO-_013,EO-,58,-1.1641666652
EO-_013,EO-,59,1.4287499982
EO-_013,EO-,60,0.7672916657000001
EO-_013,EO-,61,2.1166666640000003
EO-_013,EO-,62,-4.0216666616
EO-_013,EO-,63,3.3602083291
EO-_013,EO-,64,-1.5610416647
EO-_013,EO-,65,4.7360416607
EO-_013,EO-,66,4.0481249949
EO-_013,EO-,67,-6.9056249913
EO-_013,EO-,68,-0.8995833322000001
EO-_013,EO-,69,0.1587499998
EO-_013,EO-,70,0.5820833326
EO-_013,EO-,71,1.058333332
EO-_013,EO-,72,2.6987499966
EO-_013,EO-,73,0.8202083323
EO-_013,EO-,74,0.6879166658
EO-_013,EO-,75,-2.1960416639
EO-_013,EO-,76,-2.0108333308
EO-_013,EO-,77,3.0956249961
EO-_013,EO-,78,-2.1960416639
EO-_013,EO-,79,4.7360416607
EO-_013,EO-,80,0.3439583329
EO-_013,EO-,81,0.2910416663
EO-_013,EO-,82,3.1485416627
EO-_013,EO-,83,1.9579166642
EO-_013,EO-,84,2.3018749971
EO-_013,EO-,85,-0.1587499998
EO-_013,EO-,86,1.4552083315
EO-_013,EO-,87,-5.3445833266000005
EO-_013,EO-,88,1.6404166646
EO-_013,EO-,89,-1.3758333316
EO-_013,EO-,90,1.7991666644000002
EO-_013,EO-,91,-1.7991666644000002
EO-_013,EO-,92,1.1641666652
EO-_013,EO-,93,4.0216666616
EO-_013,EO-,94,-3.0691666628000003
EO-_013,EO-,95,0.9524999988
EO-_013,EO-,96,5.291666660000001
EO-_013,EO-,97,-4.6566666608
EO-_013,EO-,98,2.3547916637
EO-_013,EO-,99,0.8202083323
EO-_013,EO-,100,-6.958541657900001
EO-_014,EO-,1,11.4564583189
EO-_014,EO-,2,10.054166654
EO-_014,EO-,3,-1.9314583309
EO-_014,EO-,4,-2.1166666640000003
EO-_014,EO-,5,-2.8045833298
EO-_014,EO-,6,1.1641666652
EO-_014,EO-,7,-1.7991666644000002
EO-_014,EO-,8,0.3439583329
EO-_014,EO-,9,0.3439583329
EO-_014,EO-,10,1.0318749987
EO-_014,EO-,11,-1.0054166654
EO-_014,EO-,12,2.4077083303
EO-_014,EO-,13,0.1852083331
EO-_014,EO-,14,-1.1906249985
EO-_014,EO-,15,1.9843749975
EO-_014,EO-,16,-0.7408333324
EO-_014,EO-,17,2.7252083299
EO-_014,EO-,18,1.0847916653
EO-_014,EO-,19,3.0956249961
EO-_014,EO-,20,0.9789583321
EO-_014,EO-,21,0.793749999
EO-_014,EO-,22,3.4131249957
EO-_014,EO-,23,2.3812499970000003
EO-_014,EO-,24,0.2116666664
EO-_014,EO-,25,-0.9789583321
EO-_014,EO-,26,-0.793749999
EO-_014,EO-,27,4.5772916609
EO-_014,EO-,28,2.6987499966
EO-_014,EO-,29,-0.3174999996
EO-_014,EO-,30,0.3704166662
EO-_014,EO-,31,2.7516666632
EO-_014,EO-,32,1.7462499978
EO-_014,EO-,33,3.704166662
EO-_014,EO-,34,3.9158333284
EO-_014,EO-,35,2.5399999968
EO-_014,EO-,36,-0.264583333
EO-_014,EO-,37,0.7408333324
EO-_014,EO-,38,0.2381249997
EO-_014,EO-,39,-0.6614583325000001
EO-_014,EO-,40,1.2964583317
EO-_014,EO-,41,1.7462499978
EO-_014,EO-,42,-0.1058333332
EO-_014,EO-,43,1.5345833314
EO-_014,EO-,44,-0.1587499998
EO-_014,EO-,45,-0.2116666664
EO-_014,EO-,46,1.7727083311
EO-_014,EO-,47,1.4552083315
EO-_014,EO-,48,1.3758333316
EO-_014,EO-,49,-1.5081249981
EO-_014,EO-,50,1.4022916649
EO-_014,EO-,51,1.9314583309
EO-_014,EO-,52,1.1906249985
EO-_014,EO-,53,3.5718749955
EO-_014,EO-,54,-0.0264583333
EO-_014,EO-,55,-0.9524999988
EO-_014,EO-,56,2.4077083303
EO-_014,EO-,57,2.3547916637
EO-_014,EO-,58,1.5081249981
EO-_014,EO-,59,1.0847916653
EO-_014,EO-,60,-0.264583333
EO-_014,EO-,61,-0.3968749995
EO-_014,EO-,62,2.1166666640000003
EO-_014,EO-,63,0.0529166666
EO-_014,EO-,64,-0.793749999
EO-_014,EO-,65,0.7408333324
EO-_014,EO-,66,-0.4233333328
EO-_014,EO-,67,1.7727083311
EO-_014,EO-,68,-0.3704166662
EO-_014,EO-,69,0.9789583321
EO-_014,EO-,70,-0.2116666664
EO-_014,EO-,71,1.8785416643
EO-_014,EO-,72,-1.3493749983
EO-_014,EO-,73,1.8256249977
EO-_014,EO-,74,-0.3439583329
EO-_014,EO-,75,2.5664583301
EO-_014,EO-,76,1.5081249981
EO-_014,EO-,77,-1.3493749983
EO-_014,EO-,78,2.5664583301
EO-_014,EO-,79,2.6193749967
EO-_014,EO-,80,0.6879166658
EO-_014,EO-,81,2.4077083303
EO-_014,EO-,82,-1.6139583313
EO-_014,EO-,83,-0.0529166666
EO-_014,EO-,84,2.4606249969
EO-_014,EO-,85,3.4131249957
EO-_014,EO-,86,-1.6668749979000002
EO-_014,EO-,87,-2.6458333300000003
EO-_014,EO-,88,-0.0793749999
EO-_014,EO-,89,-1.2699999984
EO-_014,EO-,90,-0.3439583329
EO-_014,EO-,91,0.9524999988
EO-_014,EO-,92,0.1587499998
EO-_014,EO-,93,0.2910416663
EO-_014,EO-,94,0.6349999992
EO-_014,EO-,95,-0.4762499994
EO-_014,EO-,96,-0.2910416663
EO-_014,EO-,97,-0.6614583325000001
EO-_014,EO-,98,0.5556249993
